date,hospitalBedsRequired,hospitalBedCapacity,ICUBedsInUse,ICUBedCapacity,ventilatorsInUse,ventilatorCapacity,RtIndicator,RtIndicatorCI90,cumulativeDeaths,cumulativeInfected,currentInfected,currentSusceptible,currentExposed,countryName,stateName,countyName,intervention,fips,lat,long,lastUpdatedDate
2020-04-15,5135,52565,1745,971,1682,6130,0.9317662674,0.1,2250,106752,21421,21361738,9231,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-16,5135,52565,1745,971,1682,6130,0.9199106488000001,0.1,2265,110462,20816,21358295,8964,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-17,5134,52565,1745,971,1683,6130,0.9099847076,0.1,2280,114065,20227,21354949,8708,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-18,5130,52565,1744,971,1683,6130,0.9021765193,0.1,2296,117565,19654,21351697,8460,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-19,5126,52565,1743,971,1682,6130,0.8962488228000001,0.1,2311,120965,19096,21348537,8219,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-20,5120,52565,1742,971,1681,6130,0.8921637716,0.1,2326,124269,18554,21345466,7986,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-21,5113,52565,1740,971,1681,6130,0.8893900764,0.1,2341,127479,18028,21342482,7760,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-22,5106,52565,1738,971,1679,6130,0.8881318541000001,0.1,2355,130598,17517,21339583,7540,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-23,5098,52565,1735,971,1678,6130,0.8885061430000001,0.1,2370,133628,17021,21336767,7327,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-24,5089,52565,1732,971,1677,6130,0.8903693621000001,0.1,2384,136573,16539,21334030,7119,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-25,5080,52565,1730,971,1675,6130,0.8935131013000001,0.1,2398,139435,16071,21331370,6916,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-26,5070,52565,1727,971,1674,6130,0.8979682386000001,0.1,2412,142217,15617,21328786,6719,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-27,5061,52565,1723,971,1672,6130,0.9035450875000001,0.1,2425,144919,15176,21326275,6528,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-28,5051,52565,1720,971,1670,6130,0.9099003693000001,0.1,2439,147545,14746,21323835,6342,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-29,5041,52565,1717,971,1668,6130,0.9169879947,0.1,2452,150095,14327,21321463,6163,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-04-30,5032,52565,1714,971,1666,6130,0.9247897924,0.1,2465,152571,13918,21319159,5992,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-01,5022,52565,1710,971,1664,6130,0.9333358215,0.1,2477,154979,13523,21316920,5822,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-02,5012,52565,1707,971,1663,6130,0.9421664524000001,0.1,2489,157319,13140,21314745,5657,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-03,5002,52565,1704,971,1661,6130,0.9512667632,0.1,2501,159593,12768,21312632,5496,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-04,4992,52565,1700,971,1659,6130,0.9603166952000001,0.1,2513,161802,12406,21310579,5340,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-05,4983,52565,1697,971,1657,6130,0.9691872067,0.1,2524,163949,12054,21308584,5188,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-06,4973,52565,1694,971,1655,6130,0.9777587693,0.1,2535,166035,11712,21306646,5041,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-07,4964,52565,1691,971,1653,6130,0.9856069717,0.1,2546,168061,11380,21304763,4898,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-08,4955,52565,1688,971,1651,6130,0.9931206388,0.1,2557,170030,11057,21302933,4759,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-09,4946,52565,1684,971,1649,6130,1.0000869259,0.1,2567,171943,10743,21301156,4623,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-10,4937,52565,1681,971,1647,6130,1.0065811045,0.1,2577,173801,10438,21299429,4492,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-11,4928,52565,1678,971,1645,6130,1.0123196214,0.1,2587,175607,10142,21297751,4364,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-12,4920,52565,1675,971,1643,6130,1.0173464585,0.1,2596,177361,9854,21296117,4243,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-13,4911,52565,1672,971,1642,6130,1.0218458014,0.1,2605,179077,9585,21294462,4183,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-14,4903,52565,1670,971,1640,6130,1.0261318959,0.1,2614,180781,9355,21292753,4188,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-15,4896,52565,1667,971,1638,6130,1.0302355982,0.1,2623,182498,9179,21290987,4237,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-16,4889,52565,1664,971,1637,6130,1.0346034582,0.1,2632,184243,9061,21289157,4322,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-17,4882,52565,1662,971,1635,6130,1.0392181498,0.1,2640,186029,9002,21287254,4439,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-18,4876,52565,1660,971,1634,6130,1.0438152817,0.1,2648,187869,9003,21285266,4586,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-19,4871,52565,1658,971,1633,6130,1.0487318779,0.1,2656,189775,9064,21283181,4765,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-20,4867,52565,1657,971,1632,6130,1.0542186841,0.1,2664,191762,9186,21280983,4976,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-21,4864,52565,1656,971,1631,6130,1.0604988524,0.1,2671,193842,9371,21278656,5224,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-22,4862,52565,1655,971,1630,6130,1.0673774081,0.1,2679,196033,9621,21276176,5512,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-23,4862,52565,1654,971,1630,6130,1.0755620238999999,0.1,2687,198351,9940,21273526,5845,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-24,4862,52565,1654,971,1630,6130,1.0848855932,0.1,2694,200808,10331,21270686,6227,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-25,4864,52565,1654,971,1630,6130,1.0948523338,0.1,2702,203449,10806,21267599,6673,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-26,4867,52565,1655,971,1630,6130,1.1057951323,0.1,2709,206272,11366,21264271,7178,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-27,4871,52565,1657,971,1631,6130,1.1175276825,0.1,2717,209304,12011,21260728,7690,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-28,4877,52565,1658,971,1632,6130,1.1302948742,0.1,2725,212543,12725,21256978,8200,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-29,4885,52565,1661,971,1634,6130,1.1440933812,0.1,2733,215994,13497,21253005,8722,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-30,4894,52565,1664,971,1635,6130,1.1587551742,0.1,2741,219662,14324,21248791,9268,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-05-31,4905,52565,1667,971,1637,6130,1.1742538755,0.1,2749,223559,15205,21244319,9843,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-01,4917,52565,1671,971,1639,6130,1.1903288722,0.1,2758,227696,16141,21239574,10451,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-02,4930,52565,1675,971,1642,6130,1.206518046,0.1,2767,232089,17135,21234538,11094,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-03,4945,52565,1680,971,1645,6130,1.22318634,0.1,2777,236753,18190,21229192,11776,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-04,4962,52565,1685,971,1648,6130,1.2400487396,0.1,2787,241703,19309,21223519,12499,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-05,4980,52565,1691,971,1652,6130,1.2571670006,0.1,2797,246956,20496,21217501,13265,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-06,4999,52565,1697,971,1656,6130,1.2745960626000001,0.1,2808,252531,21755,21211114,14077,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-07,5020,52565,1704,971,1660,6130,1.2919017315999999,0.1,2820,258442,23089,21204342,14937,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-08,5043,52565,1711,971,1664,6130,1.308328269,0.1,2832,264715,24503,21197158,15849,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-09,5067,52565,1719,971,1669,6130,1.3239722342,0.1,2845,271370,26002,21189535,16816,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-10,5093,52565,1728,971,1674,6130,1.3387878632999999,0.1,2858,278432,27591,21181449,17841,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-11,5121,52565,1737,971,1680,6130,1.352612242,0.1,2872,285925,29278,21172871,18925,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-12,5151,52565,1747,971,1686,6130,1.3654388942,0.1,2888,293874,31065,21163774,20073,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-13,5182,52565,1757,971,1693,6130,1.3771190677,0.1,2904,302305,32958,21154126,21291,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-14,5216,52565,1768,971,1699,6130,1.3871764241,0.1,2921,311247,34964,21143894,22580,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-15,5252,52565,1780,971,1707,6130,1.3952809344000001,0.1,2939,320730,37089,21133046,23945,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-16,5290,52565,1792,971,1715,6130,1.4012850269000001,0.1,2958,330787,39341,21121544,25390,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-17,5330,52565,1805,971,1723,6130,1.4050899525,0.1,2978,341448,41724,21109354,26920,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-18,5373,52565,1820,971,1732,6130,1.4065938643,0.1,2999,352750,44248,21096433,28538,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-19,5419,52565,1835,971,1741,6130,1.4061483087,0.1,3022,364733,46920,21082739,30250,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-20,5467,52565,1850,971,1751,6130,1.4032554495,0.1,3046,377432,49748,21068228,32061,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-21,5518,52565,1867,971,1762,6130,1.398205161,0.1,3072,390895,52741,21052850,33977,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-22,5572,52565,1885,971,1773,6130,1.3907039827,0.1,3099,405163,55908,21036555,36003,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-23,5630,52565,1904,971,1785,6130,1.3808631563,0.1,3127,420279,59257,21019298,38144,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-24,5691,52565,1924,971,1797,6130,1.3689617382,0.1,3158,436286,62797,21001029,40407,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-25,5755,52565,1945,971,1811,6130,1.3552912118,0.1,3190,453240,66544,20981692,42789,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-26,5823,52565,1968,971,1825,6130,1.3404518038,0.1,3224,471196,70506,20961223,45303,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-27,5895,52565,1991,971,1840,6130,1.3247002601,0.1,3260,490208,74689,20939555,47959,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-28,5972,52565,2017,971,1856,6130,1.3081010342,0.1,3298,510325,79105,20916634,50762,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-29,6052,52565,2043,971,1872,6130,1.2909877225,0.1,3339,531623,83769,20892381,53717,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-06-30,6138,52565,2071,971,1890,6130,1.2733915066,0.1,3382,554158,88691,20866732,56832,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-01,6228,52565,2101,971,1909,6130,1.2557807198,0.1,3428,578051,93893,20839550,60119,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-02,6324,52565,2132,971,1929,6130,1.2386864576,0.1,3476,603369,99386,20810764,63588,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-03,6425,52565,2166,971,1950,6130,1.2224415488,0.1,3528,630112,105171,20780373,67237,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-04,6531,52565,2201,971,1972,6130,1.2084159639,0.1,3582,658307,111253,20748348,71067,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-05,6643,52565,2237,971,1995,6130,1.195477152,0.1,3640,688099,117666,20714540,75082,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-06,6761,52565,2276,971,2020,6130,1.1836899683,0.1,3700,719571,124414,20678849,79301,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-07,6886,52565,2317,971,2046,6130,1.173059157,0.1,3765,752810,131512,20641180,83732,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-08,7017,52565,2361,971,2074,6130,1.1635386796,0.1,3833,787899,138973,20601441,88381,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-09,7156,52565,2406,971,2102,6130,1.1553451622,0.1,3905,824929,146813,20559539,93254,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-10,7302,52565,2454,971,2133,6130,1.1483121887,0.1,3981,864002,155046,20515362,98357,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-11,7455,52565,2505,971,2165,6130,1.1422873401,0.1,4062,905218,163687,20468805,103699,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-12,7618,52565,2560,971,2199,6130,1.1369575462000001,0.1,4149,948630,172743,20419811,109280,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-13,7808,52565,2636,971,2234,6130,1.1324269188,0.1,4264,994369,182232,20368242,115110,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-14,8008,52565,2716,971,2271,6130,1.1281694184,0.1,4388,1042615,192172,20313907,121200,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-15,8217,52565,2799,971,2311,6130,1.1243697799,0.1,4520,1093463,202572,20256704,127555,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-16,8435,52565,2885,971,2352,6130,nan,nan,4659,1146914,213432,20196632,134175,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-17,8662,52565,2975,971,2395,6130,nan,nan,4808,1203015,224763,20133653,141054,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-18,8900,52565,3068,971,2440,6130,nan,nan,4965,1261974,236601,20067574,148173,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-19,9148,52565,3165,971,2487,6130,nan,nan,5131,1323894,248933,19998268,155560,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-20,9407,52565,3266,971,2537,6130,nan,nan,5308,1388878,261760,19925627,163217,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-21,9677,52565,3371,971,2588,6130,nan,nan,5494,1457038,275091,19849547,171137,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-22,9958,52565,3480,971,2642,6130,nan,nan,5691,1528491,288929,19769917,179314,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-23,10251,52565,3593,971,2699,6130,nan,nan,5900,1603327,303272,19686651,187744,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-24,10556,52565,3711,971,2758,6130,nan,nan,6120,1681657,318119,19599648,196416,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-25,10873,52565,3833,971,2819,6130,nan,nan,6352,1763564,333465,19508835,205322,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-26,11202,52565,3960,971,2882,6130,nan,nan,6596,1849146,349301,19414126,214449,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-27,11544,52565,4091,971,2949,6130,nan,nan,6854,1938519,365607,19315424,223778,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-28,11897,52565,4227,971,3017,6130,nan,nan,7124,2031714,382376,19212703,233305,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-29,12263,52565,4368,971,3088,6130,nan,nan,7409,2128825,399579,19105895,243001,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-30,12641,52565,4514,971,3162,6130,nan,nan,7708,2229914,417199,18994958,252849,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-07-31,13031,52565,4664,971,3238,6130,nan,nan,8022,2335022,435210,18879874,262826,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-01,13433,52565,4818,971,3316,6130,nan,nan,8352,2444217,453573,18760613,272891,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-02,13846,52565,4978,971,3397,6130,nan,nan,8697,2557512,472277,18637180,283029,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-03,14271,52565,5141,971,3480,6130,nan,nan,9058,2674954,491280,18509590,293178,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-04,14706,52565,5309,971,3565,6130,nan,nan,9436,2796542,510533,18377871,303308,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-05,15151,52565,5482,971,3652,6130,nan,nan,9832,2922268,529980,18242058,313396,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-06,15606,52565,5658,971,3741,6130,nan,nan,10244,3052090,549541,18102225,323407,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-07,16069,52565,5838,971,3832,6130,nan,nan,10675,3185974,569166,17958433,333314,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-08,16541,52565,6021,971,3924,6130,nan,nan,11123,3323859,588781,17810794,343068,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-09,17019,52565,6208,971,4018,6130,nan,nan,11591,3465664,608319,17659442,352615,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-10,17503,52565,6397,971,4113,6130,nan,nan,12077,3611316,627723,17504495,361910,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-11,17992,52565,6589,971,4209,6130,nan,nan,12582,3760685,646909,17346142,370894,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-12,18483,52565,6782,971,4306,6130,nan,nan,13106,3913597,665777,17184612,379513,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-13,18976,52565,6977,971,4403,6130,nan,nan,13650,4069889,684238,17020114,387718,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-14,19470,52565,7173,971,4500,6130,nan,nan,14213,4229522,702275,16852697,395502,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-15,19963,52565,7369,971,4598,6130,nan,nan,14796,4392128,719723,16682813,402781,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-16,20452,52565,7565,971,4694,6130,nan,nan,15398,4557614,736539,16510576,409532,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-17,20940,52565,7761,971,4791,6130,nan,nan,16019,4726020,752738,16335939,415763,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-18,21416,52565,7954,971,4885,6130,nan,nan,16659,4896263,767937,16160169,421290,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-19,21887,52565,8146,971,4978,6130,nan,nan,17319,5068961,782353,15982543,426218,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-20,22350,52565,8336,971,5070,6130,nan,nan,17997,5243689,795848,15803538,430494,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-21,22800,52565,8522,971,5159,6130,nan,nan,18693,5419976,808275,15623680,434066,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-22,23236,52565,8704,971,5246,6130,nan,nan,19408,5597563,819580,15443244,436914,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-23,23657,52565,8881,971,5330,6130,nan,nan,20139,5776158,829703,15262546,439017,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-24,24060,52565,9052,971,5410,6130,nan,nan,20888,5955444,838586,15081921,440357,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-25,24444,52565,9217,971,5486,6130,nan,nan,21652,6135142,846184,14901647,440932,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-26,24806,52565,9376,971,5559,6130,nan,nan,22432,6314860,852436,14722121,440741,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-27,25146,52565,9526,971,5627,6130,nan,nan,23227,6494347,857320,14543585,439789,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-28,25461,52565,9669,971,5690,6130,nan,nan,24035,6673305,860810,14366331,438085,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-29,25750,52565,9803,971,5748,6130,nan,nan,24856,6851416,862887,14190662,435643,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-30,26012,52565,9927,971,5801,6130,nan,nan,25688,7028352,863545,14016885,432485,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-08-31,26246,52565,10041,971,5848,6130,nan,nan,26531,7203888,862787,13845206,428628,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-01,26451,52565,10145,971,5889,6130,nan,nan,27384,7377712,860621,13675906,424104,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-02,26625,52565,10238,971,5925,6130,nan,nan,28246,7549548,857071,13509224,418949,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-03,26768,52565,10321,971,5954,6130,nan,nan,29115,7719185,852157,13345344,413193,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-04,26880,52565,10391,971,5977,6130,nan,nan,29990,7886347,845923,13184498,406877,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-05,26959,52565,10450,971,5993,6130,nan,nan,30870,8050828,838414,13026852,400042,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-06,27007,52565,10498,971,6004,6130,nan,nan,31754,8212440,829674,12872557,392725,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-07,27023,52565,10533,971,6007,6130,nan,nan,32640,8370965,819773,12721779,384977,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-08,27007,52565,10556,971,6005,6130,nan,nan,33528,8526249,808778,12574632,376841,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-09,26960,52565,10568,971,5996,6130,nan,nan,34415,8678119,796771,12431239,368363,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-10,26881,52565,10567,971,5981,6130,nan,nan,35302,8826524,783783,12291632,359566,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-11,26773,52565,10555,971,5960,6130,nan,nan,36185,8971268,769939,12155928,350525,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-12,26635,52565,10532,971,5933,6130,nan,nan,37066,9112323,755260,12024144,341255,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-13,26469,52565,10497,971,5900,6130,nan,nan,37942,9249557,739871,11896332,331832,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-14,26275,52565,10451,971,5862,6130,nan,nan,38812,9382935,723808,11772509,322277,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-15,26056,52565,10394,971,5819,6130,nan,nan,39675,9512404,707177,11652673,312644,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-16,25812,52565,10328,971,5770,6130,nan,nan,40531,9637929,690054,11536823,302970,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-17,25544,52565,10251,971,5717,6130,nan,nan,41377,9759506,672486,11424941,293274,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-18,25254,52565,10166,971,5659,6130,nan,nan,42214,9877132,654603,11316979,283610,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-19,24944,52565,10071,971,5597,6130,nan,nan,43040,9990810,636424,11212929,273983,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
2020-09-20,24616,52565,9968,971,5531,6130,nan,nan,43855,10100587,618074,11112699,264436,US,Florida,,STRONG_INTERVENTION,12,,,2020-07-16
